track_id,direction_bin,direction_label,corridor_id,corridor_rank,point_count,length_m,displacement_m,duration_min,bearing_deg,keep,drop_reason
1212,2,North,D02-C02,2.0,5,29463.17,28668.1,176.17,122.73,True,
1213,2,North,,,2,3009.9,3009.9,23.88,113.64,False,too_few_points
1214,3,NorthWest,D03-C01,1.0,14,44085.68,37358.52,197.55,152.87,True,
1215,5,SouthWest,D05-C01,1.0,12,49257.55,43179.75,290.73,238.01,True,
1216,1,NorthEast,D01-C01,1.0,12,55774.57,45310.83,267.82,49.61,True,
1217,5,SouthWest,D05-C01,1.0,6,40659.2,39700.16,218.85,246.2,True,
1218,5,SouthWest,,,3,5441.57,5362.79,22.0,259.85,False,too_few_points
1219,2,North,,,4,13932.92,13299.02,49.03,118.09,False,dbscan_noise
1220,0,East,D00-C01,1.0,11,38839.08,32220.19,249.17,24.8,True,
1221,4,West,D04-C02,2.0,11,42679.54,36349.52,191.13,206.72,True,
1222,5,SouthWest,,,4,31540.32,31199.65,147.05,237.37,False,dbscan_noise
1223,6,South,D06-C03,3.0,4,8573.86,8240.46,12.27,304.75,False,non_top_corridor
1224,6,South,,,3,3185.67,2985.45,10.28,273.91,False,too_few_points
1225,6,South,D06-C03,3.0,4,11367.91,11117.49,16.23,306.55,False,non_top_corridor
1226,5,SouthWest,,,2,1548.02,1548.02,11.3,256.96,False,too_few_points
1227,7,SouthEast,,,2,3168.72,3168.72,6.13,315.5,False,too_few_points
1228,5,SouthWest,,,2,2010.21,2010.21,8.25,264.84,False,too_few_points
1229,2,North,,,2,3987.86,3987.86,4.08,117.13,False,too_few_points
1230,6,South,,,5,24919.99,21783.33,96.0,270.99,False,dbscan_noise
1231,6,South,D06-C02,2.0,6,57178.18,55648.59,169.85,288.11,True,
1232,2,North,,,3,26141.92,26018.86,87.02,104.78,False,too_few_points
1233,6,South,D06-C02,2.0,7,56419.67,55367.92,170.48,287.12,True,
1234,1,NorthEast,,,8,31103.54,27384.21,142.98,56.62,False,dbscan_noise
1235,6,South,,,12,57795.11,48806.37,226.58,284.75,False,dbscan_noise
1236,6,South,,,2,7863.99,7863.99,36.83,292.05,False,too_few_points
1237,1,NorthEast,,,5,22176.32,20335.46,110.87,47.09,False,dbscan_noise
1238,2,North,D02-C02,2.0,7,40419.52,38838.07,165.98,126.1,True,
1239,5,SouthWest,,,2,529.65,529.65,11.27,261.98,False,too_few_points
1240,6,South,D06-C01,1.0,4,23976.39,23263.74,93.27,305.88,True,
1241,2,North,D02-C03,3.0,5,7174.95,6786.6,52.05,109.15,False,non_top_corridor
1242,7,SouthEast,,,2,3628.52,3628.52,14.0,341.69,False,too_few_points
1243,3,NorthWest,,,2,1921.21,1921.21,20.25,138.91,False,too_few_points
1244,5,SouthWest,D05-C03,3.0,6,20002.38,18468.59,86.55,253.17,False,non_top_corridor
1245,5,SouthWest,,,4,35765.04,35174.07,181.13,235.02,False,dbscan_noise
1246,2,North,D02-C01,1.0,8,57361.56,56143.89,208.5,109.3,True,
1247,6,South,D06-C02,2.0,7,54717.24,54315.86,155.18,285.01,True,
1248,7,SouthEast,,,3,1787.02,758.98,25.48,348.94,False,too_few_points
1249,3,NorthWest,D03-C01,1.0,5,17756.67,14762.85,53.05,175.86,True,
1250,1,NorthEast,,,3,7007.83,6738.59,26.62,48.91,False,too_few_points
1251,3,NorthWest,,,3,4989.01,4792.73,16.27,136.97,False,too_few_points
1252,1,NorthEast,,,3,3468.41,3328.45,11.2,53.46,False,too_few_points
1253,3,NorthWest,,,2,4746.4,4746.4,27.6,168.61,False,too_few_points
1254,3,NorthWest,D03-C01,1.0,4,9174.78,7679.53,50.08,155.29,True,
1255,7,SouthEast,,,3,6879.79,6789.06,32.18,338.61,False,too_few_points
1256,1,NorthEast,D01-C01,1.0,14,54785.32,45395.77,347.9,49.91,True,
1257,2,North,,,11,45832.79,41321.76,281.18,132.08,False,dbscan_noise
1258,5,SouthWest,D05-C03,3.0,6,16126.01,15432.72,68.37,259.19,False,non_top_corridor
1259,3,NorthWest,,,2,1788.7,1788.7,15.35,150.5,False,too_few_points
1260,5,SouthWest,D05-C03,3.0,6,24420.12,22044.94,118.53,242.39,False,non_top_corridor
1261,6,South,D06-C01,1.0,10,38352.92,36273.0,167.3,304.5,True,
1262,6,South,D06-C01,1.0,8,31380.65,30162.76,46.2,301.04,True,
1263,6,South,D06-C01,1.0,10,41097.01,39935.81,58.23,300.97,True,
1264,6,South,D06-C03,3.0,6,21460.66,20636.82,33.33,305.44,False,non_top_corridor
1265,2,North,,,2,7130.55,7130.55,8.17,123.56,False,too_few_points
1266,6,South,D06-C01,1.0,8,29927.64,28853.92,43.68,301.26,True,
1267,2,North,,,2,9484.58,9484.58,10.17,122.83,False,too_few_points
1268,6,South,D06-C01,1.0,7,37289.43,36507.4,43.0,302.21,True,
1269,5,SouthWest,,,2,1206.9,1206.9,9.17,251.76,False,too_few_points
1270,0,East,,,2,746.4,746.4,12.5,31.42,False,too_few_points
1271,4,West,,,3,3931.04,3858.86,13.57,182.7,False,too_few_points
1272,0,East,,,3,3543.54,3459.81,21.08,8.43,False,too_few_points
1273,3,NorthWest,,,3,7413.23,6711.63,26.57,165.85,False,too_few_points
1274,7,SouthEast,D07-C01,1.0,6,17466.14,15622.05,18.3,336.81,True,
1275,7,SouthEast,,,4,30405.84,30143.44,32.73,320.05,False,dbscan_noise
1276,2,North,,,2,3881.57,3881.57,4.07,115.9,False,too_few_points
1277,7,SouthEast,,,2,3783.47,3783.47,4.07,327.09,False,too_few_points
1278,3,NorthWest,,,2,11554.27,11554.27,12.23,140.34,False,too_few_points
1279,3,NorthWest,D03-C01,1.0,6,22924.69,21072.48,24.38,157.1,True,
1280,7,SouthEast,,,2,3974.13,3974.13,4.07,315.23,False,too_few_points
1281,7,SouthEast,,,5,23377.94,23195.82,24.42,319.66,False,dbscan_noise
1282,2,North,,,2,3898.27,3898.27,4.07,119.58,False,too_few_points
1283,6,South,,,2,3966.39,3966.39,4.1,292.05,False,too_few_points
1284,6,South,,,2,5948.31,5948.31,6.1,306.31,False,too_few_points
1285,7,SouthEast,,,2,3859.25,3859.25,4.05,335.36,False,too_few_points
1286,3,NorthWest,D03-C01,1.0,7,32577.35,30559.61,34.53,149.88,True,
1287,2,North,D02-C01,1.0,7,57633.17,56436.63,256.42,109.51,True,
1288,7,SouthEast,,,5,31397.16,30289.24,130.98,355.04,False,dbscan_noise
1289,6,South,,,2,2005.66,2005.66,6.82,289.32,False,too_few_points
1290,6,South,,,7,38161.89,37232.62,124.18,276.57,False,dbscan_noise
1291,1,NorthEast,,,8,30768.12,26910.37,142.97,56.88,False,dbscan_noise
1292,3,NorthWest,,,2,1814.3,1814.3,21.32,151.15,False,too_few_points
1293,2,North,,,3,4230.44,3719.5,34.22,98.51,False,too_few_points
1294,7,SouthEast,,,2,2546.12,2546.12,10.9,343.43,False,too_few_points
1295,4,West,,,3,4838.6,4783.86,28.68,218.97,False,too_few_points
1296,4,West,D04-C01,1.0,9,20768.1,15113.66,166.93,185.41,True,
1297,0,East,D00-C03,3.0,4,11459.63,11065.74,62.02,8.06,False,non_top_corridor
1298,2,North,,,3,10946.4,10703.78,67.82,126.46,False,too_few_points
1299,2,North,,,2,14884.84,14884.84,57.67,108.84,False,too_few_points
1300,6,South,,,3,17771.05,17739.88,60.68,286.62,False,too_few_points
1301,2,North,,,2,10578.5,10578.5,41.0,108.67,False,too_few_points
1302,6,South,,,3,12653.89,12578.16,37.65,291.64,False,too_few_points
1303,5,SouthWest,,,3,2610.32,2449.06,10.5,265.65,False,too_few_points
1304,6,South,D06-C02,2.0,7,52752.58,51629.81,170.35,287.33,True,
1305,6,South,,,2,2857.66,2857.66,6.1,312.86,False,too_few_points
1306,5,SouthWest,,,2,1035.96,1035.96,7.15,242.63,False,too_few_points
1307,2,North,,,3,5930.34,5816.58,6.1,132.04,False,too_few_points
1308,3,NorthWest,,,2,2435.18,2435.18,13.65,162.39,False,too_few_points
1309,7,SouthEast,,,2,6767.45,6767.45,38.17,338.95,False,too_few_points
1310,3,NorthWest,,,2,2768.94,2768.94,15.33,162.42,False,too_few_points
1311,3,NorthWest,,,3,7114.24,7032.03,45.32,158.44,False,too_few_points
1312,7,SouthEast,,,3,6978.14,6848.47,38.02,338.14,False,too_few_points
1313,7,SouthEast,,,3,7208.77,7108.21,30.35,337.53,False,too_few_points
1314,7,SouthEast,,,2,6407.47,6407.47,22.17,338.87,False,too_few_points
1315,2,North,,,3,19529.34,19475.9,114.43,107.28,False,too_few_points
1316,1,NorthEast,,,7,48739.5,46787.84,274.63,83.34,False,dbscan_noise
1317,6,South,D06-C02,2.0,7,56084.55,54890.32,166.33,287.49,True,
1318,7,SouthEast,,,3,3820.89,3730.21,15.0,334.93,False,too_few_points
1319,6,South,,,5,16086.02,15414.39,74.57,290.61,False,dbscan_noise
1320,6,South,,,2,2518.82,2518.82,13.0,288.25,False,too_few_points
1321,5,SouthWest,,,3,18779.01,18410.96,94.05,251.15,False,too_few_points
1322,1,NorthEast,D01-C05,5.0,7,56381.14,53088.44,339.9,85.75,False,non_top_corridor
1323,7,SouthEast,,,3,6467.21,6380.16,25.0,338.42,False,too_few_points
1324,1,NorthEast,,,9,60474.21,53014.05,246.82,86.51,False,dbscan_noise
1325,6,South,D06-C02,2.0,6,56715.35,55666.24,175.32,287.61,True,
1326,6,South,,,6,17614.37,13184.18,167.23,275.85,False,dbscan_noise
1327,2,North,,,2,4339.34,4339.34,22.15,122.31,False,too_few_points
1328,5,SouthWest,D05-C03,3.0,4,13319.91,13200.28,40.98,263.22,False,non_top_corridor
1329,2,North,D02-C02,2.0,8,35303.62,34357.55,236.72,121.61,True,
1330,6,South,D06-C01,1.0,9,39388.6,37120.01,252.73,305.07,True,
1331,3,NorthWest,,,2,1170.59,1170.59,21.33,141.17,False,too_few_points
1332,5,SouthWest,,,3,1287.16,996.73,30.7,229.21,False,too_few_points
1333,6,South,D06-C01,1.0,6,19473.65,17423.29,131.8,312.78,True,
1334,6,South,D06-C02,2.0,6,56646.35,55446.66,160.22,287.36,True,
1335,6,South,,,3,17931.64,17831.05,77.38,307.43,False,too_few_points
1336,7,SouthEast,,,2,2479.25,2479.25,16.68,316.93,False,too_few_points
1337,4,West,,,4,20726.64,20503.68,99.8,222.18,False,dbscan_noise
1338,6,South,D06-C01,1.0,8,36359.53,32588.88,223.42,314.99,True,
1339,2,North,D02-C03,3.0,4,6746.55,6624.52,48.95,107.59,False,non_top_corridor
1340,6,South,,,2,2740.33,2740.33,14.97,300.26,False,too_few_points
1341,2,North,,,3,18596.5,18438.01,93.93,125.64,False,too_few_points
1342,4,West,,,2,1062.01,1062.01,18.0,213.96,False,too_few_points
1343,7,SouthEast,D07-C01,1.0,7,22325.77,18584.34,117.98,329.27,True,
1344,2,North,,,3,12379.87,12346.78,59.85,121.94,False,too_few_points
1345,6,South,D06-C02,2.0,6,56609.94,55273.33,197.5,287.89,True,
1346,6,South,D06-C01,1.0,10,38498.58,35622.03,214.22,303.91,True,
1347,2,North,D02-C03,3.0,5,13670.06,10710.06,65.38,113.8,False,non_top_corridor
1348,2,North,,,3,13808.13,13616.34,71.78,127.25,False,too_few_points
1349,7,SouthEast,,,3,6991.15,6939.42,32.0,337.96,False,too_few_points
1350,7,SouthEast,D07-C01,1.0,4,8591.0,5481.65,37.58,338.16,True,
1351,2,North,,,2,52.01,52.01,17.18,99.84,False,too_few_points
1352,5,SouthWest,D05-C02,2.0,6,22303.52,12789.9,129.2,237.45,True,
1353,3,NorthWest,,,2,2623.39,2623.39,10.93,148.99,False,too_few_points
1354,3,NorthWest,,,6,15071.86,10624.3,57.72,167.19,False,dbscan_noise
1355,4,West,,,2,2421.66,2421.66,13.97,198.59,False,too_few_points
1356,3,NorthWest,,,6,17708.74,14087.46,84.28,170.79,False,dbscan_noise
1357,7,SouthEast,,,8,31881.85,30499.16,149.12,355.27,False,dbscan_noise
1358,6,South,,,3,13969.44,13730.85,73.15,307.14,False,too_few_points
1359,6,South,,,3,15353.95,15296.84,70.42,306.47,False,too_few_points
1360,6,South,D06-C03,3.0,7,9977.66,7433.84,71.12,312.5,False,non_top_corridor
1361,6,South,,,2,2368.36,2368.36,25.22,277.2,False,too_few_points
1362,6,South,,,2,2125.28,2125.28,31.88,276.28,False,too_few_points
1363,7,SouthEast,,,2,134.53,134.53,9.4,327.57,False,too_few_points
1364,7,SouthEast,,,5,19363.21,17074.89,125.17,315.98,False,dbscan_noise
1365,5,SouthWest,,,8,59181.4,52638.76,174.48,268.39,False,dbscan_noise
1366,4,West,,,2,3876.58,3876.58,21.98,199.02,False,too_few_points
1367,4,West,,,3,16322.17,16280.99,97.97,185.78,False,too_few_points
1368,5,SouthWest,D05-C01,1.0,7,23469.63,18933.9,158.43,226.56,True,
1369,2,North,D02-C01,1.0,7,57391.54,55959.3,217.33,109.47,True,
1370,6,South,D06-C02,2.0,6,56531.18,55375.34,169.18,287.59,True,
1371,2,North,D02-C01,1.0,8,55592.92,55273.2,191.02,105.94,True,
1372,2,North,D02-C01,1.0,7,53477.94,52784.17,177.32,107.16,True,
1373,6,South,D06-C01,1.0,6,26659.71,24168.72,142.32,309.23,True,
1374,2,North,,,3,14124.87,14012.58,46.97,123.63,False,too_few_points
1375,6,South,D06-C02,2.0,8,55898.38,54927.72,161.63,286.84,True,
1376,6,South,,,2,2032.52,2032.52,8.97,299.42,False,too_few_points
1377,6,South,,,2,6044.37,6044.37,27.0,293.75,False,too_few_points
1378,4,West,,,5,24874.72,21713.26,102.62,220.21,False,dbscan_noise
1379,5,SouthWest,,,6,54947.57,52794.21,216.62,266.6,False,dbscan_noise
1380,6,South,,,4,28523.07,28170.55,126.55,281.32,False,dbscan_noise
1381,5,SouthWest,,,4,24723.84,24369.87,117.9,250.14,False,dbscan_noise
1382,3,NorthWest,,,3,7084.42,6980.33,28.17,159.26,False,too_few_points
1383,7,SouthEast,,,2,6813.7,6813.7,39.17,340.24,False,too_few_points
1384,7,SouthEast,,,3,7458.92,7356.09,31.17,338.33,False,too_few_points
1385,6,South,,,10,53105.04,49901.66,156.8,298.52,False,dbscan_noise
1386,2,North,,,15,65651.88,54120.25,240.98,103.19,False,dbscan_noise
1387,2,North,D02-C01,1.0,6,45892.49,45096.45,113.17,103.48,True,
1388,6,South,D06-C02,2.0,7,56656.0,55455.52,172.83,287.53,True,
1389,6,South,,,5,20586.15,19201.76,73.32,286.26,False,dbscan_noise
1390,7,SouthEast,,,3,6564.44,6481.89,29.02,338.8,False,too_few_points
1391,3,NorthWest,,,3,7502.01,7431.03,44.07,158.63,False,too_few_points
1392,7,SouthEast,,,3,6442.16,6365.92,27.55,337.35,False,too_few_points
1393,7,SouthEast,,,3,7431.8,7365.43,28.18,340.61,False,too_few_points
1394,7,SouthEast,,,3,6763.28,6690.08,28.52,338.23,False,too_few_points
1395,7,SouthEast,,,3,6780.71,6695.86,30.35,338.48,False,too_few_points
1396,7,SouthEast,,,2,6968.39,6968.39,35.85,339.92,False,too_few_points
1397,7,SouthEast,,,3,10776.14,10632.34,72.53,353.35,False,too_few_points
1398,1,NorthEast,,,2,7746.02,7746.02,42.12,58.58,False,too_few_points
1399,1,NorthEast,,,2,10184.63,10184.63,56.97,80.32,False,too_few_points
1400,1,NorthEast,D01-C01,1.0,4,9466.19,8981.0,61.7,69.62,True,
1401,5,SouthWest,,,6,37413.13,36645.07,224.23,258.55,False,dbscan_noise
1402,1,NorthEast,,,10,47800.39,46857.52,311.67,78.02,False,dbscan_noise
1403,5,SouthWest,,,6,41230.23,40203.95,230.57,256.52,False,dbscan_noise
1404,7,SouthEast,,,3,7392.59,7291.38,27.8,338.8,False,too_few_points
1405,5,SouthWest,D05-C03,3.0,5,28191.72,24719.56,136.52,266.51,False,non_top_corridor
1406,2,North,,,11,60077.19,52645.66,244.32,105.56,False,dbscan_noise
1407,6,South,D06-C02,2.0,6,55316.88,53417.4,202.47,276.97,True,
1408,2,North,D02-C01,1.0,7,57306.62,56011.59,220.32,109.4,True,
1409,5,SouthWest,D05-C03,3.0,6,27894.89,24576.86,144.17,266.83,False,non_top_corridor
1410,2,North,D02-C01,1.0,7,57093.97,55944.39,183.0,109.23,True,
1411,2,North,,,14,62184.88,56754.66,217.28,123.84,False,dbscan_noise
1412,6,South,,,11,51584.28,48621.99,161.37,298.85,False,dbscan_noise
1413,7,SouthEast,,,3,6704.02,6336.88,42.57,354.67,False,too_few_points
1414,7,SouthEast,,,3,6805.48,6762.07,31.65,337.98,False,too_few_points
1415,2,North,D02-C01,1.0,7,57221.44,55984.81,208.02,109.31,True,
1416,1,NorthEast,D01-C05,5.0,6,54569.21,52156.86,195.77,87.27,False,non_top_corridor
1417,2,North,,,3,12808.25,12271.05,69.0,121.77,False,too_few_points
1418,2,North,D02-C01,1.0,8,62961.28,55850.42,292.92,118.18,True,
1419,2,North,,,2,1238.58,1238.58,4.33,105.86,False,too_few_points
1420,2,North,D02-C01,1.0,7,56926.48,55924.02,184.82,108.65,True,
1421,2,North,,,6,29074.1,23559.06,147.25,133.08,False,dbscan_noise
1422,2,North,D02-C01,1.0,4,25420.74,25251.31,118.97,106.59,True,
1423,2,North,,,2,4914.04,4914.04,21.0,107.78,False,too_few_points
1424,6,South,D06-C03,3.0,5,12452.26,11550.03,36.83,309.32,False,non_top_corridor
1425,2,North,D02-C03,3.0,6,21251.64,19986.03,107.72,117.71,False,non_top_corridor
1426,6,South,D06-C02,2.0,6,56167.42,55040.3,201.18,287.58,True,
1427,2,North,D02-C01,1.0,8,56751.03,55781.31,179.15,109.0,True,
1428,2,North,D02-C01,1.0,6,54794.9,54527.6,162.32,105.73,True,
1429,6,South,D06-C02,2.0,7,54831.96,53678.83,134.07,280.64,True,
1430,7,SouthEast,,,2,5135.95,5135.95,17.9,341.25,False,too_few_points
1431,2,North,D02-C01,1.0,9,62308.35,55389.18,269.87,118.02,True,
1432,6,South,D06-C02,2.0,6,56347.8,55307.37,165.73,287.08,True,
1433,3,NorthWest,,,3,7188.52,7067.31,47.4,157.66,False,too_few_points
1434,7,SouthEast,,,3,7096.53,7029.52,27.97,339.75,False,too_few_points
1435,3,NorthWest,,,2,3201.47,3201.47,17.95,163.17,False,too_few_points
1436,2,North,D02-C01,1.0,8,53955.8,52361.96,211.8,101.64,True,
1437,2,North,D02-C01,1.0,7,56902.02,55712.57,193.17,109.26,True,
1438,3,NorthWest,,,2,5362.98,5362.98,30.18,162.7,False,too_few_points
1439,2,North,D02-C01,1.0,6,44842.51,44202.77,176.33,104.44,True,
1440,2,North,D02-C01,1.0,7,57028.19,55809.65,181.02,109.3,True,
1441,6,South,D06-C02,2.0,6,57202.44,55902.75,190.17,287.88,True,
1442,6,South,D06-C02,2.0,6,56479.75,55332.24,158.17,287.6,True,
1443,1,NorthEast,,,9,40272.93,34272.7,161.12,87.35,False,dbscan_noise
1444,2,North,D02-C01,1.0,7,56787.32,55599.78,173.03,109.19,True,
1445,2,North,D02-C01,1.0,9,56697.09,52349.73,187.02,109.1,True,
1446,2,North,D02-C01,1.0,7,53496.51,52889.48,206.95,107.31,True,
1447,6,South,D06-C02,2.0,6,38866.02,37856.47,109.82,286.52,True,
1448,2,North,D02-C01,1.0,6,55341.21,55051.81,164.33,106.08,True,
1449,2,North,,,2,4352.84,4352.84,17.02,114.44,False,too_few_points
1450,6,South,D06-C02,2.0,6,44847.04,44554.82,126.98,284.29,True,
1451,6,South,D06-C02,2.0,7,48453.07,47126.79,156.52,287.62,True,
1452,2,North,,,3,19623.34,18862.24,65.5,112.88,False,too_few_points
1453,6,South,D06-C02,2.0,7,56779.23,55346.63,185.68,288.28,True,
1454,5,SouthWest,D05-C03,3.0,6,40632.88,36274.99,146.98,270.0,False,non_top_corridor
1455,2,North,D02-C01,1.0,8,57561.21,56262.52,218.02,109.23,True,
1456,6,South,,,2,2525.05,2525.05,10.12,305.55,False,too_few_points
1457,7,SouthEast,D07-C01,1.0,5,18227.64,13484.78,106.38,316.48,True,
1458,6,South,,,7,34742.04,22493.1,144.83,277.75,False,dbscan_noise
1459,6,South,D06-C02,2.0,9,56088.19,54880.98,157.75,287.43,True,
1460,2,North,D02-C01,1.0,8,54517.45,53330.59,192.25,100.2,True,
1461,7,SouthEast,,,3,6611.21,6527.65,22.33,337.78,False,too_few_points
1462,3,NorthWest,,,3,7631.97,7532.09,36.48,159.36,False,too_few_points
1463,7,SouthEast,,,3,6848.82,6791.29,27.87,338.46,False,too_few_points
1464,7,SouthEast,,,2,7392.65,7392.65,28.83,340.54,False,too_few_points
1465,7,SouthEast,,,3,6671.54,6581.77,21.48,336.08,False,too_few_points
1466,2,North,D02-C01,1.0,8,56986.63,55769.91,205.48,109.52,True,
1467,2,North,D02-C01,1.0,8,57345.0,56036.13,218.0,109.8,True,
1468,7,SouthEast,,,2,2262.72,2262.72,8.5,330.38,False,too_few_points
1469,2,North,D02-C01,1.0,6,54760.86,54477.17,157.83,105.92,True,
1470,3,NorthWest,,,3,7161.18,7093.54,38.82,159.3,False,too_few_points
1471,2,North,,,11,45598.58,33197.15,214.37,103.23,False,dbscan_noise
1472,6,South,,,6,35547.37,21949.24,154.28,294.84,False,dbscan_noise
1473,6,South,D06-C02,2.0,5,37585.18,37306.76,120.33,283.47,True,
1474,7,SouthEast,,,3,6737.92,6681.72,24.15,337.86,False,too_few_points
1475,1,NorthEast,,,6,30501.71,27365.38,183.6,52.78,False,dbscan_noise
1476,5,SouthWest,,,7,59231.67,52759.85,181.03,268.91,False,dbscan_noise
1477,6,South,D06-C02,2.0,7,47628.96,46354.82,133.33,287.74,True,
1478,3,NorthWest,,,3,7380.22,7288.51,37.38,158.62,False,too_few_points
1479,5,SouthWest,,,2,6560.11,6560.11,19.27,266.13,False,too_few_points
1480,2,North,D02-C01,1.0,6,46803.4,46070.34,136.5,103.13,True,
1481,3,NorthWest,,,2,2262.3,2262.3,9.52,162.98,False,too_few_points
1482,2,North,D02-C01,1.0,6,55269.59,55012.79,179.03,106.19,True,
1483,1,NorthEast,D01-C03,3.0,6,11482.82,7980.23,70.77,88.33,False,non_top_corridor
1484,2,North,D02-C03,3.0,5,10828.96,10037.26,47.02,127.05,False,non_top_corridor
1485,2,North,D02-C03,3.0,4,25989.73,25258.05,121.47,121.17,False,non_top_corridor
1486,2,North,,,2,2543.38,2543.38,11.55,108.97,False,too_few_points
1487,4,West,,,2,1218.4,1218.4,15.25,217.38,False,too_few_points
1488,6,South,,,4,12037.6,11866.32,57.45,285.43,False,dbscan_noise
1489,3,NorthWest,D03-C01,1.0,5,17686.19,15751.53,115.4,157.64,True,
1490,2,North,,,3,4900.18,4664.92,22.02,111.61,False,too_few_points
1491,7,SouthEast,D07-C01,1.0,4,14699.2,14578.95,103.52,344.64,True,
1492,4,West,,,2,1401.37,1401.37,6.55,191.31,False,too_few_points
1493,4,West,,,2,13959.14,13959.14,70.07,184.02,False,too_few_points
1494,5,SouthWest,D05-C01,1.0,7,17942.43,13815.21,95.58,225.8,True,
1495,2,North,,,2,7702.16,7702.16,43.03,108.59,False,too_few_points
1496,1,NorthEast,D01-C01,1.0,7,18063.84,13365.68,107.52,45.3,True,
1497,2,North,,,3,10658.33,10406.65,75.77,106.9,False,too_few_points
1498,3,NorthWest,D03-C01,1.0,11,49862.47,42216.69,218.58,147.91,True,
1499,6,South,,,3,16327.63,16100.07,71.55,289.28,False,too_few_points
1500,2,North,,,2,4303.96,4303.96,25.53,111.96,False,too_few_points
1501,1,NorthEast,D01-C01,1.0,6,14973.34,13918.34,84.9,53.21,True,
1502,0,East,,,3,18329.42,18170.11,99.02,8.42,False,too_few_points
1503,4,West,,,3,10462.73,10404.37,58.53,196.25,False,too_few_points
1504,4,West,,,3,8302.52,7609.01,47.5,180.45,False,too_few_points
1505,7,SouthEast,,,15,56109.91,46769.51,284.97,328.45,False,dbscan_noise
1506,0,East,,,2,9906.65,9906.65,48.5,20.2,False,too_few_points
1507,4,West,D04-C02,2.0,7,39323.82,34426.15,193.58,214.33,True,
1508,2,North,D02-C02,2.0,4,27515.33,26810.51,159.52,122.61,True,
1509,7,SouthEast,D07-C01,1.0,6,22969.18,20571.12,115.08,344.29,True,
1510,0,East,D00-C01,1.0,13,52252.2,44385.86,389.7,26.85,True,
1511,6,South,,,3,12685.52,12655.16,87.17,311.51,False,too_few_points
1512,4,West,,,2,181.87,181.87,29.33,191.56,False,too_few_points
1513,2,North,D02-C02,2.0,4,29177.7,28397.84,172.02,122.67,True,
1514,6,South,,,3,8526.54,8452.55,43.47,305.27,False,too_few_points
1515,3,NorthWest,,,2,1493.6,1493.6,26.25,137.5,False,too_few_points
1516,5,SouthWest,,,3,1459.22,1195.1,28.52,233.34,False,too_few_points
1517,3,NorthWest,,,2,2095.46,2095.46,10.98,166.0,False,too_few_points
1518,4,West,,,2,2057.26,2057.26,9.97,220.49,False,too_few_points
1519,5,SouthWest,,,3,7606.09,7308.08,37.92,266.44,False,too_few_points
1520,5,SouthWest,,,2,3066.74,3066.74,14.45,244.15,False,too_few_points
1521,7,SouthEast,,,2,5486.52,5486.52,26.65,342.72,False,too_few_points
1522,1,NorthEast,,,2,3957.48,3957.48,19.55,59.84,False,too_few_points
1523,2,North,,,3,3547.42,3476.85,16.95,93.82,False,too_few_points
1524,0,East,,,3,8566.75,8455.54,39.87,2.91,False,too_few_points
1525,0,East,,,3,3477.39,2634.97,44.95,40.05,False,too_few_points
1526,5,SouthWest,,,2,79.24,79.24,7.08,231.89,False,too_few_points
1527,3,NorthWest,,,5,14714.9,14125.82,81.57,178.78,False,dbscan_noise
1528,5,SouthWest,D05-C01,1.0,8,24917.91,19829.58,142.27,229.38,True,
1529,2,North,,,2,785.5,785.5,14.47,117.77,False,too_few_points
1530,2,North,D02-C03,3.0,6,23087.27,22186.56,144.03,119.73,False,non_top_corridor
